category_id,category,field_id,field,name,explanation
4,Interests & Consumer Habits,1195,xpbb.hhacty_intreadingcomputer,xpbb.hhacty_intreadingcomputer,Experian Field ID: 8901; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Computer.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1196,xpbb.hhacty_intreadingcooking_culinary,xpbb.hhacty_intreadingcooking_culinary,Experian Field ID: 8902; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Cooking/Culinary       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1197,xpbb.hhacty_intreadingcountry_lifestyle,xpbb.hhacty_intreadingcountry_lifestyle,Experian Field ID: 8903; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Country Lifestyle.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1198,xpbb.hhacty_intreadingentertainment_people,xpbb.hhacty_intreadingentertainment_people,Experian Field ID: 8904; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Entertainment/People.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1199,xpbb.hhacty_intreadingfashion,xpbb.hhacty_intreadingfashion,Experian Field ID: 8905; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Fashion.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1200,xpbb.hhacty_intreadinghistory,xpbb.hhacty_intreadinghistory,Experian Field ID: 8906; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in History.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1201,xpbb.hhacty_intreadinginterior_decorating,xpbb.hhacty_intreadinginterior_decorating,Experian Field ID: 8907; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Interior Decorating.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1202,xpbb.hhacty_intreadingbooks_on_tape,xpbb.hhacty_intreadingbooks_on_tape,Experian Field ID: 8908; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's interest in Books On Tape.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1203,xpbb.hhacty_intreadingmedical_health,xpbb.hhacty_intreadingmedical_health,Experian Field ID: 8909; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Medical/Health.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1204,xpbb.hhacty_intreadingmilitary,xpbb.hhacty_intreadingmilitary,Experian Field ID: 8910; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Military.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1205,xpbb.hhacty_intreadingmystery,xpbb.hhacty_intreadingmystery,Experian Field ID: 8911; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Mystery.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1206,xpbb.hhacty_intreadingnatural_health_remedies,xpbb.hhacty_intreadingnatural_health_remedies,Experian Field ID: 8912; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Natural Health Remedies.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1207,xpbb.hhacty_intreadingnon_fiction,xpbb.hhacty_intreadingnon_fiction,Experian Field ID: 8913; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Non-Fiction.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1208,xpbb.hhacty_intreadingrelationships,xpbb.hhacty_intreadingrelationships,Experian Field ID: 8914; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Relationships.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1209,xpbb.hhacty_intreadingromance,xpbb.hhacty_intreadingromance,Experian Field ID: 8915; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Romance.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1210,xpbb.hhacty_intreadingscience_fiction,xpbb.hhacty_intreadingscience_fiction,Experian Field ID: 8916; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Science Fiction.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1211,xpbb.hhacty_intreadingscience_technology,xpbb.hhacty_intreadingscience_technology,Experian Field ID: 8917; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Science echnology.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1212,xpbb.hhacty_intreadingsports_reading,xpbb.hhacty_intreadingsports_reading,Experian Field ID: 8918; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in Sports Reading.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1213,xpbb.hhacty_intreadingworld_news_politics,xpbb.hhacty_intreadingworld_news_politics,Experian Field ID: 8919; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in World News/Politics.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1214,xpbb.hhacty_intreadingother_reading,xpbb.hhacty_intreadingother_reading,Experian Field ID: 8920; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's interest in Other Reading.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1215,xpbb.hhacty_intreadingall_types,xpbb.hhacty_intreadingall_types,Experian Field ID: 8922; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's reading interest in All Types.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1216,xpbb.hhacty_intreadingbook_reader,xpbb.hhacty_intreadingbook_reader,Experian Field ID: 8923; Experian Datapoint Match Level: Household; Activities and Interests/Reading. Direct reported survey data that represents a household's interest in Book Reading.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1217,xpbb.hhacty_intsocl_caus_conanimal_wf_soc_caus_con,xpbb.hhacty_intsocl_caus_conanimal_wf_soc_caus_con,Experian Field ID: 8924; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Animal Welfare social causes/concerns.      Valid Values:  Y = 
4,Interests & Consumer Habits,1218,xpbb.hhacty_intsocl_caus_conenvironment_wildlife,xpbb.hhacty_intsocl_caus_conenvironment_wildlife,Experian Field ID: 8925; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Environment/Wildlife social causes/concerns.      Valid Values:
4,Interests & Consumer Habits,1219,xpbb.hhacty_intsocl_caus_conpolitical__conservative,xpbb.hhacty_intsocl_caus_conpolitical__conservative,Experian Field ID: 8926; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Conservative Political causes/concerns.            Valid Values
4,Interests & Consumer Habits,1220,xpbb.hhacty_intsocl_caus_conpolitical__liberal,xpbb.hhacty_intsocl_caus_conpolitical__liberal,Experian Field ID: 8927; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Political- Liberal social causes/concerns.      Valid Values:  
4,Interests & Consumer Habits,1221,xpbb.hhacty_intsocl_caus_conrel_soc_cau_con,xpbb.hhacty_intsocl_caus_conrel_soc_cau_con,Experian Field ID: 8928; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Religious social causes/concerns.      Valid Values:  Y = Yes  
4,Interests & Consumer Habits,1222,xpbb.hhacty_intsocl_caus_conchildren,xpbb.hhacty_intsocl_caus_conchildren,Experian Field ID: 8929; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Children social causes/concerns.      Valid Values:  Y = Yes  U
4,Interests & Consumer Habits,1223,xpbb.hhacty_intsocl_caus_conveterans,xpbb.hhacty_intsocl_caus_conveterans,Experian Field ID: 8930; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Veteran social causes/concerns.                  Valid Values: 
4,Interests & Consumer Habits,1224,xpbb.hhacty_intsocl_caus_conhlty_soc_cause_con,xpbb.hhacty_intsocl_caus_conhlty_soc_cause_con,Experian Field ID: 8931; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Health social causes/concerns.      Valid Values:  Y = Yes  U =
4,Interests & Consumer Habits,1225,xpbb.hhacty_intsocl_caus_conothr_soc_cause_con,xpbb.hhacty_intsocl_caus_conothr_soc_cause_con,Experian Field ID: 8932; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Other social causes/concerns.      Valid Values:  Y = Yes  U = 
4,Interests & Consumer Habits,1226,xpbb.hhacty_intsocl_caus_convolunteer_work,xpbb.hhacty_intsocl_caus_convolunteer_work,Experian Field ID: 8933; Experian Datapoint Match Level: Household; Activities and Interests/Social Causes and Concerns. Direct reported survey data that represents a household's interest in Volunteer Work social causes/concerns.      Valid Values:  Y = 
4,Interests & Consumer Habits,1227,xpbb.hhacty_intsports_recbaseball,xpbb.hhacty_intsports_recbaseball,Experian Field ID: 8934; Experian Datapoint Match Level: Household; Activities and Interests/Sports and Recreation. Direct reported survey data that represents a household's interest in Baseball.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1228,xpbb.hhacty_intsports_rechiking,xpbb.hhacty_intsports_rechiking,Experian Field ID: 8935; Experian Datapoint Match Level: Household; Activities and Interests/Sports and Recreation. Direct reported survey data that represents a household's interest in Hiking.             Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1229,xpbb.hhacty_intsports_recbasketball,xpbb.hhacty_intsports_recbasketball,Experian Field ID: 8936; Experian Datapoint Match Level: Household; Activities and Interests/Sports and Recreation. Direct reported survey data that represents a household's interest in Basketball.        Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1230,xpbb.hhacty_intsports_rechockey,xpbb.hhacty_intsports_rechockey,Experian Field ID: 8937; Experian Datapoint Match Level: Household; Activities and Interests/Sports and Recreation. Direct reported survey data that represents a household's interest in Hockey.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1231,xpbb.hhacty_intsports_reccamping_hiking,xpbb.hhacty_intsports_reccamping_hiking,Experian Field ID: 8938; Experian Datapoint Match Level: Household; Activities and Interests/Sports and Recreation. Direct reported survey data that represents a household's interest in Camping/Hiking.       Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1232,xpbb.hhacty_intsports_rechunting,xpbb.hhacty_intsports_rechunting,Experian Field ID: 8939; Experian Datapoint Match Level: Household; Activities and Interests/Sports and Recreation. Direct reported survey data that represents a household's interest in Hunting.       Valid Values:  Y = Yes  U = Unknown
